"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","F11","F12","F13","F14","F15","F16","hhid","camp","ref_weight"
1,12,25,1,5,1,325.5321,2,0,,,,,122500501,,
1,12,25,1,6,1,325.5321,7,0,,,,,122500601,,
1,12,25,1,7,1,325.5321,7,0,,,,,122500701,,
1,12,25,1,8,1,325.5321,5,0,,,,,122500801,,
1,12,25,1,9,1,325.5321,3,0,,,,,122500901,,
1,12,25,1,10,1,325.5321,5,0,,,,,122501001,,
1,12,25,1,11,1,325.5321,5,0,,,,,122501101,,
1,12,25,1,12,1,325.5321,5,0,,,,,122501201,,
1,12,25,1,13,1,325.5321,5,0,,,,,122501301,,
1,12,25,1,14,1,325.5321,4,0,,,,,122501401,,
1,12,25,1,15,1,325.5321,,,,,,,122501501,,
1,12,25,1,16,1,325.5321,6,0,,,,,122501601,,
1,12,25,1,17,1,325.5321,5,0,,,,,122501701,,
1,12,25,1,18,1,325.5321,3,0,,,,,122501801,,
1,12,26,1,1,1,21.1679242236025,5,0,,,,,122600101,,
1,12,26,1,2,1,1310.783,3,0,,,,,122600201,,
1,12,26,1,3,1,21.1679242236025,4,0,,,,,122600301,,
1,12,26,1,4,1,21.1679242236025,4,0,,,,,122600401,,
1,12,26,1,5,1,1310.783,4,0,,,,,122600501,,
1,12,26,1,6,1,21.1679242236025,3,0,,,,,122600601,,
1,12,26,1,7,1,1310.783,6,0,,,,,122600701,,
1,12,26,1,8,1,1310.783,4,0,,,,,122600801,,
1,12,26,1,9,1,1310.783,1,0,,,,,122600901,,
1,12,26,1,10,1,1310.783,6,0,,,,,122601001,,
1,12,26,1,11,1,1310.783,4,0,,,,,122601101,,
1,12,26,1,12,1,1310.783,5,0,,,,,122601201,,
1,12,26,1,13,1,1310.783,3,0,,,,,122601301,,
1,12,26,1,14,1,1310.783,3,0,,,,,122601401,,
1,12,26,1,15,1,1310.783,7,0,,,,,122601501,,
1,12,26,1,16,1,21.1679242236025,5,0,,,,,122601601,,
1,12,26,1,17,1,1310.783,5,0,,,,,122601701,,
1,12,26,1,18,1,1310.783,7,0,,,,,122601801,,
1,12,27,1,1,1,44.69515,1,1,10,7,1000,,122700101,,
1,12,27,1,2,1,44.69515,2,0,,,,,122700201,,
1,12,27,1,3,1,4.94499531914893,7,0,,,,,122700301,,
1,12,27,1,4,1,44.69515,7,0,,,,,122700401,,
1,12,27,1,5,1,44.69515,4,0,,,,,122700501,,
1,12,27,1,6,1,4.94499531914893,2,1,1,14,200,95,122700601,,
1,12,27,1,7,1,44.69515,2,0,,,,,122700701,,
1,12,27,1,8,1,4.94499531914893,6,0,,,,,122700801,,
1,12,27,1,9,1,44.69515,4,0,,,,,122700901,,
1,12,27,1,10,1,4.94499531914893,6,0,,,,,122701001,,
1,12,27,1,11,1,4.94499531914893,7,0,,,,,122701101,,
1,12,27,1,12,1,44.69515,5,0,,,,,122701201,,
1,12,27,1,13,1,44.69515,2,0,,,,,122701301,,
1,12,27,1,14,1,44.69515,1,1,1,21,100,,122701401,,
1,12,27,1,15,1,44.69515,7,0,,,,,122701501,,
1,12,27,1,16,1,44.69515,6,0,,,,,122701601,,
1,12,27,1,17,1,44.69515,4,0,,,,,122701701,,
1,12,27,1,18,1,44.69515,6,0,,,,,122701801,,
1,12,28,1,1,1,724.7505,5,0,,,,,122800101,,
1,12,28,1,2,1,98.471535326087,4,0,,,,,122800201,,
1,12,28,1,3,1,98.471535326087,2,0,,,,,122800301,,
1,12,28,1,4,1,98.471535326087,5,0,,,,,122800401,,
1,12,28,1,5,1,98.471535326087,5,0,,,,,122800501,,
1,12,28,1,6,1,724.7505,1,1,3,30,1000,,122800601,,
1,12,28,1,7,1,724.7505,4,0,,,,,122800701,,
1,12,28,1,8,1,98.471535326087,5,0,,,,,122800801,,
1,12,28,1,9,1,98.471535326087,1,0,,,,,122800901,,
1,12,28,1,10,1,98.471535326087,4,0,,,,,122801001,,
1,12,28,1,11,1,98.471535326087,3,0,,,,,122801101,,
1,12,28,1,12,1,724.7505,7,0,,,,,122801201,,
1,12,28,1,13,1,724.7505,5,0,,,,,122801301,,
1,12,28,1,14,1,724.7505,3,0,,,,,122801401,,
1,12,28,1,15,1,724.7505,5,0,,,,,122801501,,
1,12,28,1,16,1,724.7505,3,0,,,,,122801601,,
1,12,28,1,17,1,724.7505,6,0,,,,,122801701,,
1,12,28,1,18,1,724.7505,3,0,,,,,122801801,,
1,12,29,1,1,1,467.7392,4,0,,,,,122900101,,
1,12,29,1,2,1,467.7392,5,0,,,,,122900201,,
1,12,29,1,3,1,467.7392,6,0,,,,,122900301,,
1,12,29,1,4,1,467.7392,5,0,,,,,122900401,,
1,12,29,1,5,1,467.7392,6,0,,,,,122900501,,
1,12,29,1,6,1,467.7392,4,0,,,,,122900601,,
1,12,29,1,7,1,467.7392,7,0,,,,,122900701,,
1,12,29,1,8,1,467.7392,3,0,,,,,122900801,,
1,12,29,1,9,1,467.7392,2,0,,,,,122900901,,
1,12,29,1,10,1,467.7392,4,0,,,,,122901001,,
1,12,29,1,11,1,467.7392,2,0,,,,,122901101,,
1,12,29,1,12,1,467.7392,7,0,,,,,122901201,,
1,12,29,1,13,1,467.7392,5,0,,,,,122901301,,
1,12,29,1,14,1,467.7392,4,0,,,,,122901401,,
1,12,29,1,15,1,467.7392,6,0,,,,,122901501,,
1,12,29,1,16,1,467.7392,5,0,,,,,122901601,,
1,12,29,1,17,1,467.7392,7,0,,,,,122901701,,
1,12,29,1,18,1,467.7392,6,0,,,,,122901801,,
1,12,30,2,1,1,396.838,2,0,,,,,123000101,,
1,12,30,2,2,1,396.838,5,0,,,,,123000201,,
1,12,30,2,3,1,673.532385321101,1,1,10,1,100,,123000301,,
1,12,30,2,4,1,396.838,7,0,,,,,123000401,,
1,12,30,2,5,1,396.838,7,0,,,,,123000501,,
1,12,30,2,6,1,396.838,7,0,,,,,123000601,,
1,12,30,2,7,1,396.838,6,0,,,,,123000701,,
1,12,30,2,8,1,673.532385321101,3,0,,,,,123000801,,
1,12,30,2,9,1,396.838,5,0,,,,,123000901,,
1,12,30,2,10,1,396.838,4,0,,,,,123001001,,
1,12,30,2,11,1,396.838,3,0,,,,,123001101,,
1,12,30,2,12,1,396.838,3,0,,,,,123001201,,
1,12,30,2,13,1,673.532385321101,7,0,,,,,123001301,,
1,12,30,2,14,1,396.838,5,0,,,,,123001401,,
1,12,30,2,15,1,396.838,5,0,,,,,123001501,,
1,12,30,2,16,1,396.838,7,0,,,,,123001601,,
1,12,30,2,17,1,396.838,3,0,,,,,123001701,,
1,12,30,2,18,1,396.838,1,1,2,30,100,,123001801,,
1,12,31,1,1,1,15.96942875,4,0,,,,,123100101,,
1,12,31,1,2,1,46.45652,4,0,,,,,123100201,,
1,12,31,1,3,1,15.96942875,1,0,,,,,123100301,,
1,12,31,1,4,1,15.96942875,7,0,,,,,123100401,,
1,12,31,1,5,1,15.96942875,1,0,,,,,123100501,,
1,12,31,1,6,1,15.96942875,4,0,,,,,123100601,,
1,12,31,1,7,1,15.96942875,7,0,,,,,123100701,,
1,12,31,1,8,1,15.96942875,1,0,,,,,123100801,,
1,12,31,1,9,1,46.45652,4,0,,,,,123100901,,
1,12,31,1,10,1,46.45652,7,0,,,,,123101001,,
1,12,31,1,11,1,46.45652,5,0,,,,,123101101,,
1,12,31,1,12,1,46.45652,2,0,,,,,123101201,,
1,12,31,1,13,1,46.45652,4,0,,,,,123101301,,
1,12,31,1,14,1,46.45652,6,0,,,,,123101401,,
1,12,31,1,15,1,46.45652,4,0,,,,,123101501,,
1,12,31,1,16,1,46.45652,3,0,,,,,123101601,,
1,12,31,1,17,1,46.45652,6,0,,,,,123101701,,
1,12,31,1,18,1,46.45652,7,0,,,,,123101801,,
1,12,32,1,1,1,48.65446,5,0,,,,,123200101,,
1,12,32,1,2,1,48.65446,4,0,,,,,123200201,,
1,12,32,1,3,1,48.65446,4,0,,,,,123200301,,
1,12,32,1,4,1,48.65446,6,0,,,,,123200401,,
1,12,32,1,5,1,48.65446,7,0,,,,,123200501,,
1,12,32,1,6,1,48.65446,4,0,,,,,123200601,,
1,12,32,1,7,1,48.65446,4,0,,,,,123200701,,
1,12,32,1,8,1,48.65446,5,0,,,,,123200801,,
1,12,32,1,9,1,48.65446,3,0,,,,,123200901,,
1,12,32,1,10,1,48.65446,7,0,,,,,123201001,,
1,12,32,1,11,1,48.65446,6,0,,,,,123201101,,
1,12,32,1,12,1,48.65446,5,0,,,,,123201201,,
1,12,32,1,13,1,48.65446,1,1,1,21,100,,123201301,,
1,12,32,1,14,1,48.65446,3,0,,,,,123201401,,
1,12,32,1,15,1,48.65446,1,1,1,14,100,,123201501,,
1,12,32,1,16,1,48.65446,6,0,,,,,123201601,,
1,12,32,1,17,1,48.65446,3,0,,,,,123201701,,
1,12,32,1,18,1,48.65446,1,0,,,,,123201801,,
1,12,33,1,1,1,587.6543,1,0,,,,,123300101,,
1,12,33,1,2,1,587.6543,4,0,,,,,123300201,,
1,12,33,1,3,1,587.6543,1,0,,,,,123300301,,
1,12,33,1,4,1,587.6543,3,0,,,,,123300401,,
1,12,33,1,5,1,587.6543,4,0,,,,,123300501,,
1,12,33,1,6,1,587.6543,6,0,,,,,123300601,,
1,12,33,1,7,1,587.6543,7,0,,,,,123300701,,
1,12,33,1,8,1,587.6543,6,0,,,,,123300801,,
1,12,33,1,9,1,587.6543,6,0,,,,,123300901,,
1,12,33,1,10,1,587.6543,6,0,,,,,123301001,,
1,12,33,1,11,1,587.6543,7,0,,,,,123301101,,
1,12,33,1,12,1,587.6543,6,0,,,,,123301201,,
1,12,33,1,13,1,587.6543,3,0,,,,,123301301,,
1,12,33,1,14,1,587.6543,3,0,,,,,123301401,,
1,12,33,1,15,1,587.6543,3,0,,,,,123301501,,
1,12,33,1,16,1,587.6543,4,0,,,,,123301601,,
1,12,33,1,17,1,587.6543,5,0,,,,,123301701,,
1,12,33,1,18,1,587.6543,3,0,,,,,123301801,,
1,12,34,2,1,1,597.105425,5,0,,,,,123400101,,
1,12,34,2,2,1,597.105425,5,0,,,,,123400201,,
1,12,34,2,3,1,597.105425,5,0,,,,,123400301,,
1,12,34,2,4,1,597.105425,3,0,,,,,123400401,,
1,12,34,2,5,1,597.105425,7,0,,,,,123400501,,
1,12,34,2,6,1,597.105425,6,0,,,,,123400601,,
1,12,34,2,7,1,243.7165,6,0,,,,,123400701,,
1,12,34,2,8,1,243.7165,2,0,,,,,123400801,,
1,12,34,2,9,1,597.105425,4,0,,,,,123400901,,
1,12,34,2,10,1,243.7165,3,0,,,,,123401001,,
1,12,34,2,11,1,243.7165,5,0,,,,,123401101,,
1,12,34,2,12,1,243.7165,5,0,,,,,123401201,,
1,12,34,2,13,1,243.7165,4,0,,,,,123401301,,
1,12,34,2,14,1,243.7165,1,1,1,7,100,,123401401,,
1,12,34,2,15,1,243.7165,7,0,,,,,123401501,,
1,12,34,2,16,1,243.7165,7,0,,,,,123401601,,
1,12,34,2,17,1,597.105425,2,0,,,,,123401701,,
1,12,34,2,18,1,243.7165,5,0,,,,,123401801,,
1,13,35,1,1,1,350.327,7,0,,,,,133500101,,
1,13,35,1,2,1,350.327,7,0,,,,,133500201,,
1,13,35,1,3,1,195.906546052632,6,0,,,,,133500301,,
1,13,35,1,4,1,350.327,6,0,,,,,133500401,,
1,13,35,1,5,1,350.327,3,0,,,,,133500501,,
1,13,35,1,6,1,350.327,6,0,,,,,133500601,,
1,13,35,1,7,1,350.327,7,0,,,,,133500701,,
1,13,35,1,8,1,350.327,3,0,,,,,133500801,,
1,13,35,1,9,1,350.327,5,0,,,,,133500901,,
1,13,35,1,10,1,350.327,4,0,,,,,133501001,,
1,13,35,1,11,1,350.327,2,0,,,,,133501101,,
1,13,35,1,12,1,350.327,1,0,,,,,133501201,,
1,13,35,1,13,1,350.327,3,0,,,,,133501301,,
1,13,35,1,14,1,350.327,6,0,,,,,133501401,,
1,13,35,1,15,1,350.327,2,0,,,,,133501501,,
1,13,35,1,16,1,350.327,4,0,,,,,133501601,,
1,13,35,1,17,1,350.327,2,0,,,,,133501701,,
1,13,35,1,18,1,350.327,6,0,,,,,133501801,,
1,13,36,2,1,1,388.099032258064,7,0,,,,,133600101,,
1,13,36,2,2,1,130.7725,7,0,,,,,133600201,,
1,13,36,2,3,1,130.7725,7,0,,,,,133600301,,
1,13,36,2,4,1,130.7725,6,0,,,,,133600401,,
1,13,36,2,5,1,130.7725,4,0,,,,,133600501,,
1,13,36,2,6,1,388.099032258064,2,0,,,,,133600601,,
1,13,36,2,7,1,130.7725,3,0,,,,,133600701,,
1,13,36,2,8,1,130.7725,6,0,,,,,133600801,,
1,13,36,2,9,1,130.7725,6,0,,,,,133600901,,
1,13,36,2,10,1,130.7725,5,0,,,,,133601001,,
1,13,36,2,11,1,130.7725,7,0,,,,,133601101,,
1,13,36,2,12,1,130.7725,1,1,2,28,500,,133601201,,
1,13,36,2,15,1,130.7725,2,0,,,,,133601501,,
1,13,36,2,16,1,130.7725,5,0,,,,,133601601,,
1,13,36,2,17,1,130.7725,4,0,,,,,133601701,,
1,13,36,2,18,1,130.7725,1,0,,,,,133601801,,
1,13,36,2,20,1,130.7725,7,0,,,,,133602001,,
1,13,36,2,22,1,130.7725,4,0,,,,,133602201,,
1,13,37,1,1,1,18.5966570841889,1,0,,,,,133700101,,
1,13,37,1,2,1,452.8286,1,1,1,7,100,,133700201,,
1,13,37,1,3,1,18.5966570841889,3,0,,,,,133700301,,
1,13,37,1,4,1,452.8286,4,0,,,,,133700401,,
1,13,37,1,5,1,452.8286,4,0,,,,,133700501,,
1,13,37,1,6,1,452.8286,7,0,,,,,133700601,,
1,13,37,1,7,1,18.5966570841889,1,0,,,,,133700701,,
1,13,37,1,8,1,452.8286,6,0,,,,,133700801,,
1,13,37,1,9,1,452.8286,6,0,,,,,133700901,,
1,13,37,1,10,1,452.8286,6,0,,,,,133701001,,
1,13,37,1,11,1,452.8286,6,0,,,,,133701101,,
1,13,37,1,12,1,452.8286,5,0,,,,,133701201,,
1,13,37,1,13,1,452.8286,3,0,,,,,133701301,,
1,13,37,1,14,1,452.8286,5,0,,,,,133701401,,
1,13,37,1,15,1,452.8286,3,0,,,,,133701501,,
1,13,37,1,16,1,452.8286,5,0,,,,,133701601,,
1,13,37,1,17,1,452.8286,2,0,,,,,133701701,,
1,13,37,1,18,1,452.8286,4,0,,,,,133701801,,
1,13,38,1,1,1,258.3678,6,0,,,,,133800101,,
1,13,38,1,2,1,258.3678,7,0,,,,,133800201,,
1,13,38,1,3,1,258.3678,7,0,,,,,133800301,,
1,13,38,1,4,1,258.3678,2,0,,,,,133800401,,
1,13,38,1,5,1,258.3678,3,0,,,,,133800501,,
1,13,38,1,6,1,258.3678,3,0,,,,,133800601,,
1,13,38,1,7,1,258.3678,1,1,2,14,200,,133800701,,
1,13,38,1,8,1,258.3678,7,0,,,,,133800801,,
1,13,38,1,9,1,258.3678,7,0,,,,,133800901,,
1,13,38,1,10,1,258.3678,3,0,,,,,133801001,,
1,13,38,1,11,1,258.3678,2,0,,,,,133801101,,
1,13,38,1,12,1,258.3678,6,0,,,,,133801201,,
1,13,38,1,13,1,258.3678,1,0,,,,,133801301,,
1,13,38,1,14,1,258.3678,6,0,,,,,133801401,,
1,13,38,1,15,1,258.3678,2,0,,,,,133801501,,
1,13,38,1,16,1,258.3678,7,0,,,,,133801601,,
1,13,38,1,17,1,258.3678,2,0,,,,,133801701,,
1,13,38,1,18,1,258.3678,5,0,,,,,133801801,,
1,13,39,1,1,1,274.0154,1,0,,,,,133900101,,
1,13,39,1,2,1,274.0154,6,0,,,,,133900201,,
1,13,39,1,3,1,274.0154,6,0,,,,,133900301,,
1,13,39,1,4,1,274.0154,7,0,,,,,133900401,,
1,13,39,1,5,1,274.0154,5,0,,,,,133900501,,
1,13,39,1,6,1,274.0154,4,0,,,,,133900601,,
1,13,39,1,7,1,274.0154,6,0,,,,,133900701,,
1,13,39,1,8,1,274.0154,6,0,,,,,133900801,,
1,13,39,1,9,1,274.0154,6,0,,,,,133900901,,
1,13,39,1,10,1,274.0154,7,0,,,,,133901001,,
1,13,39,1,11,1,274.0154,3,0,,,,,133901101,,
1,13,39,1,12,1,274.0154,4,0,,,,,133901201,,
1,13,39,1,13,1,274.0154,5,0,,,,,133901301,,
1,13,39,1,14,1,274.0154,4,0,,,,,133901401,,
1,13,39,1,15,1,274.0154,4,0,,,,,133901501,,
1,13,39,1,16,1,274.0154,1,0,,,,,133901601,,
1,13,39,1,17,1,274.0154,3,0,,,,,133901701,,
1,13,39,1,18,1,274.0154,7,0,,,,,133901801,,
1,13,40,1,1,1,93.9255136842105,3,0,,,,,134000101,,
1,13,40,1,2,1,637.3517,6,0,,,,,134000201,,
1,13,40,1,3,1,637.3517,6,0,,,,,134000301,,
1,13,40,1,4,1,637.3517,1,1,1,30,100,,134000401,,
1,13,40,1,5,1,637.3517,7,0,,,,,134000501,,
1,13,40,1,6,1,637.3517,6,0,,,,,134000601,,
1,13,40,1,7,1,637.3517,7,0,,,,,134000701,,
1,13,40,1,8,1,637.3517,3,0,,,,,134000801,,
1,13,40,1,9,1,637.3517,5,0,,,,,134000901,,
1,13,40,1,10,1,637.3517,1,0,,,,,134001001,,
1,13,40,1,11,1,637.3517,6,0,,,,,134001101,,
1,13,40,1,13,1,93.9255136842105,7,0,,,,,134001301,,
1,13,40,1,14,1,93.9255136842105,7,0,,,,,134001401,,
1,13,40,1,15,1,637.3517,6,0,,,,,134001501,,
1,13,40,1,16,1,637.3517,6,0,,,,,134001601,,
1,13,40,1,17,1,637.3517,3,0,,,,,134001701,,
1,13,40,1,18,1,637.3517,7,0,,,,,134001801,,
1,13,41,1,1,1,301.377972,6,0,,,,,134100101,,
1,13,41,1,2,1,316.5735,6,0,,,,,134100201,,
1,13,41,1,3,1,316.5735,5,0,,,,,134100301,,
1,13,41,1,4,1,316.5735,2,0,,,,,134100401,,
1,13,41,1,5,1,316.5735,6,0,,,,,134100501,,
1,13,41,1,6,1,316.5735,6,0,,,,,134100601,,
1,13,41,1,7,1,316.5735,1,1,2,21,200,,134100701,,
1,13,41,1,8,1,316.5735,4,0,,,,,134100801,,
1,13,41,1,9,1,316.5735,3,0,,,,,134100901,,
1,13,41,1,10,1,316.5735,7,0,,,,,134101001,,
1,13,41,1,11,1,316.5735,3,0,,,,,134101101,,
1,13,41,1,13,1,316.5735,6,0,,,,,134101301,,
1,13,41,1,14,1,316.5735,5,0,,,,,134101401,,
1,13,41,1,15,1,316.5735,1,1,3,21,200,,134101501,,
1,13,41,1,16,1,316.5735,5,0,,,,,134101601,,
1,13,41,1,17,1,316.5735,6,0,,,,,134101701,,
1,13,41,1,18,1,316.5735,6,0,,,,,134101801,,
1,13,41,1,20,1,316.5735,4,0,,,,,134102001,,
1,13,42,1,1,1,101.3166,7,0,,,,,134200101,,
1,13,42,1,2,1,101.3166,7,0,,,,,134200201,,
1,13,42,1,3,1,101.3166,5,0,,,,,134200301,,
1,13,42,1,4,1,101.3166,1,1,3,7,500,,134200401,,
1,13,42,1,5,1,101.3166,3,0,,,,,134200501,,
1,13,42,1,6,1,101.3166,7,0,,,,,134200601,,
1,13,42,1,7,1,101.3166,4,0,,,,,134200701,,
1,13,42,1,8,1,101.3166,3,0,,,,,134200801,,
1,13,42,1,9,1,101.3166,4,0,,,,,134200901,,
1,13,42,1,10,1,101.3166,3,0,,,,,134201001,,
1,13,42,1,11,1,101.3166,7,0,,,,,134201101,,
1,13,42,1,12,1,101.3166,4,0,,,,,134201201,,
1,13,42,1,13,1,101.3166,2,0,,,,,134201301,,
1,13,42,1,14,1,101.3166,2,0,,,,,134201401,,
1,13,42,1,15,1,101.3166,2,0,,,,,134201501,,
1,13,42,1,16,1,101.3166,7,0,,,,,134201601,,
1,13,42,1,17,1,101.3166,7,0,,,,,134201701,,
1,13,42,1,18,1,101.3166,6,0,,,,,134201801,,
1,13,43,1,1,1,27.0597727969349,6,0,,,,,134300101,,
1,13,43,1,2,1,415.4471,3,0,,,,,134300201,,
1,13,43,1,3,1,415.4471,2,0,,,,,134300301,,
1,13,43,1,4,1,415.4471,1,0,,,,,134300401,,
1,13,43,1,5,1,415.4471,3,0,,,,,134300501,,
1,13,43,1,7,1,415.4471,5,0,,,,,134300701,,
1,13,43,1,8,1,415.4471,2,0,,,,,134300801,,
1,13,43,1,9,1,415.4471,4,0,,,,,134300901,,
1,13,43,1,10,1,415.4471,4,0,,,,,134301001,,
1,13,43,1,11,1,415.4471,5,0,,,,,134301101,,
1,13,43,1,12,1,415.4471,6,0,,,,,134301201,,
1,13,43,1,13,1,415.4471,1,0,,,,,134301301,,
1,13,43,1,14,1,415.4471,5,0,,,,,134301401,,
1,13,43,1,15,1,415.4471,1,0,,,,,134301501,,
1,13,43,1,16,1,415.4471,4,0,,,,,134301601,,
1,13,43,1,17,1,415.4471,6,0,,,,,134301701,,
1,13,43,1,18,1,415.4471,2,0,,,,,134301801,,
1,13,43,1,20,1,415.4471,5,0,,,,,134302001,,
1,13,44,1,1,1,1009.17,7,0,,,,,134400101,,
1,13,44,1,2,1,288.16761849711,4,0,,,,,134400201,,
1,13,44,1,3,1,288.16761849711,7,0,,,,,134400301,,
1,13,44,1,5,1,288.16761849711,5,0,,,,,134400501,,
1,13,44,1,7,1,288.16761849711,6,0,,,,,134400701,,
1,13,44,1,8,1,288.16761849711,4,0,,,,,134400801,,
1,13,44,1,9,1,1009.17,6,0,,,,,134400901,,
1,13,44,1,10,1,1009.17,5,0,,,,,134401001,,
1,13,44,1,11,1,1009.17,1,0,,,,,134401101,,
1,13,44,1,12,1,1009.17,3,0,,,,,134401201,,
1,13,44,1,13,1,1009.17,4,0,,,,,134401301,,
1,13,44,1,14,1,1009.17,2,0,,,,,134401401,,
1,13,44,1,16,1,1009.17,2,0,,,,,134401601,,
1,13,44,1,17,1,1009.17,7,0,,,,,134401701,,
1,13,44,1,18,1,1009.17,5,0,,,,,134401801,,
1,13,44,1,19,1,1009.17,5,0,,,,,134401901,,
1,13,44,1,20,1,1009.17,7,0,,,,,134402001,,
1,13,44,1,22,1,1009.17,5,0,,,,,134402201,,
1,13,45,1,1,1,25.6564893103448,1,0,,,,,134500101,,
1,13,45,1,2,1,354.3039,7,0,,,,,134500201,,
1,13,45,1,3,1,354.3039,5,0,,,,,134500301,,
1,13,45,1,4,1,25.6564893103448,5,0,,,,,134500401,,
1,13,45,1,5,1,354.3039,1,1,5,30,500,,134500501,,
1,13,45,1,6,1,354.3039,7,0,,,,,134500601,,
1,13,45,1,7,1,354.3039,5,0,,,,,134500701,,
1,13,45,1,8,1,25.6564893103448,3,0,,,,,134500801,,
1,13,45,1,9,1,354.3039,2,0,,,,,134500901,,
1,13,45,1,10,1,354.3039,2,0,,,,,134501001,,
1,13,45,1,11,1,354.3039,4,0,,,,,134501101,,
1,13,45,1,12,1,354.3039,3,0,,,,,134501201,,
1,13,45,1,13,1,354.3039,7,0,,,,,134501301,,
1,13,45,1,14,1,25.6564893103448,6,0,,,,,134501401,,
1,13,45,1,15,1,354.3039,6,0,,,,,134501501,,
1,13,45,1,19,1,354.3039,4,0,,,,,134501901,,
1,13,45,1,20,1,354.3039,6,0,,,,,134502001,,
1,13,45,1,21,1,354.3039,3,0,,,,,134502101,,
1,13,46,2,2,1,916.8375,1,1,5,21,100,,134600201,,
1,13,46,2,3,1,239.671213692946,5,0,,,,,134600301,,
1,13,46,2,4,1,239.671213692946,1,1,15,3,300,,134600401,,
1,13,46,2,5,1,239.671213692946,3,0,,,,,134600501,,
1,13,46,2,6,1,239.671213692946,2,0,,,,,134600601,,
1,13,46,2,7,1,916.8375,5,0,,,,,134600701,,
1,13,46,2,8,1,239.671213692946,1,0,,,,,134600801,,
1,13,46,2,9,1,916.8375,2,0,,,,,134600901,,
1,13,46,2,10,1,916.8375,2,0,,,,,134601001,,
1,13,46,2,11,1,239.671213692946,4,0,,,,,134601101,,
1,13,46,2,13,1,916.8375,6,0,,,,,134601301,,
1,13,46,2,14,1,916.8375,5,0,,,,,134601401,,
1,13,46,2,15,1,916.8375,1,1,2,20,200,,134601501,,
1,13,46,2,16,1,916.8375,2,0,,,,,134601601,,
1,13,46,2,18,1,239.671213692946,5,0,,,,,134601801,,
1,13,46,2,19,1,239.671213692946,7,0,,,,,134601901,,
1,13,46,2,20,1,239.671213692946,5,0,,,,,134602001,,
1,13,46,2,21,1,916.8375,4,0,,,,,134602101,,
1,13,47,1,1,1,335.788,4,0,,,,,134700101,,
1,13,47,1,2,1,335.788,1,0,,,,,134700201,,
1,13,47,1,3,1,335.788,7,0,,,,,134700301,,
1,13,47,1,4,1,335.788,4,0,,,,,134700401,,
1,13,47,1,5,1,335.788,1,0,,,,,134700501,,
1,13,47,1,6,1,335.788,3,0,,,,,134700601,,
1,13,47,1,7,1,335.788,3,0,,,,,134700701,,
1,13,47,1,8,1,335.788,6,0,,,,,134700801,,
1,13,47,1,9,1,335.788,2,0,,,,,134700901,,
1,13,47,1,10,1,335.788,7,0,,,,,134701001,,
1,13,47,1,11,1,335.788,6,0,,,,,134701101,,
1,13,47,1,12,1,335.788,5,0,,,,,134701201,,
1,13,47,1,13,1,335.788,5,0,,,,,134701301,,
1,13,47,1,14,1,335.788,2,0,,,,,134701401,,
1,13,47,1,15,1,335.788,1,0,,,,,134701501,,
1,13,47,1,16,1,335.788,7,0,,,,,134701601,,
1,13,47,1,17,1,335.788,5,0,,,,,134701701,,
1,13,47,1,19,1,335.788,2,0,,,,,134701901,,
1,13,48,1,1,1,1223.457,1,1,2,30,200,,134800101,,
1,13,48,1,2,1,1223.457,2,0,,,,,134800201,,
1,13,48,1,3,1,1223.457,5,0,,,,,134800301,,
1,13,48,1,4,1,1223.457,7,0,,,,,134800401,,
1,13,48,1,5,1,1223.457,7,0,,,,,134800501,,
1,13,48,1,6,1,1223.457,7,0,,,,,134800601,,
1,13,48,1,7,1,1223.457,3,0,,,,,134800701,,
1,13,48,1,8,1,1223.457,5,0,,,,,134800801,,
1,13,48,1,9,1,1223.457,1,0,,,,,134800901,,
1,13,48,1,10,1,1223.457,5,0,,,,,134801001,,
1,13,48,1,11,1,1223.457,6,0,,,,,134801101,,
1,13,48,1,12,1,1223.457,4,0,,,,,134801201,,
1,13,48,1,13,1,1223.457,7,0,,,,,134801301,,
1,13,48,1,14,1,1223.457,1,0,,,,,134801401,,
1,13,48,1,15,1,1223.457,2,0,,,,,134801501,,
1,13,48,1,16,1,1223.457,6,0,,,,,134801601,,
1,13,48,1,17,1,1223.457,4,0,,,,,134801701,,
1,13,49,1,1,1,170.3618,5,0,,,,,134900101,,
1,13,49,1,2,1,170.3618,3,0,,,,,134900201,,
1,13,49,1,3,1,170.3618,6,0,,,,,134900301,,
1,13,49,1,4,1,170.3618,5,0,,,,,134900401,,
1,13,49,1,5,1,170.3618,2,0,,,,,134900501,,
1,13,49,1,6,1,170.3618,5,0,,,,,134900601,,
1,13,49,1,7,1,170.3618,5,0,,,,,134900701,,
1,13,49,1,8,1,170.3618,1,1,5,21,500,,134900801,,
1,13,49,1,9,1,170.3618,7,0,,,,,134900901,,
1,13,49,1,10,1,170.3618,6,0,,,,,134901001,,
1,13,49,1,11,1,170.3618,5,0,,,,,134901101,,
1,13,49,1,12,1,170.3618,1,0,,,,,134901201,,
1,13,49,1,13,1,170.3618,2,0,,,,,134901301,,
1,13,49,1,14,1,170.3618,7,0,,,,,134901401,,
1,13,49,1,15,1,170.3618,2,0,,,,,134901501,,
1,13,49,1,16,1,170.3618,6,0,,,,,134901601,,
1,13,49,1,17,1,170.3618,4,0,,,,,134901701,,
1,13,49,1,18,1,170.3618,7,0,,,,,134901801,,
