"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","M01_01","M01_02","M01_03","M01_04","M01_05","M01_06","M01_07","M01_08","M01_09","M01_10","M01_11","M01_12","M01_OTHER","M02_01","M02_02","M02_03","M02_04","M02_OTHER","M03","M04","M04_OTHER","N01","N02","N11_01","N11_02","N11_03","N11_04","N11_05","N11_06","N11_07","N11_08","N11_09","N11_10","N11_11","N11_13","N11_14","N11_15","N11_16","N11_17","N11_18","N11_20","N11_21","N11_22","N11_23","N11_24","N11_26","N11_27","N11_28","N11_29","N11_30","N11_31","N11_32","N11_33","N11_34","N11_35","N11_37","hhid","camp","ref_weight"
5,53,270,2,17,3,75.75729,1,,,,,,,,,,1,," ",1,,,,,1,2," ","02",2," "," ","0102","0102"," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," ","0102"," "," "," "," "," ",557001705,,
5,53,270,2,18,3,75.75729,1,,,,,,,,,,1,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","0102"," "," "," "," "," ",557001805,,
5,53,271,2,1,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,4,1," ","02",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557100105,,
5,53,271,2,2,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557100205,,
5,53,271,2,3,1,215.810832847991,,,1,1,,,,,,,,," ",1,,1,,,4,2," ","02",1," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","0102"," "," "," "," "," "," "," ",557100305,,
5,53,271,2,4,1,215.810832847991,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557100405,,
5,53,271,2,5,1,215.810832847991,,1,1,1,,,,,,,,," ",,,1,,,4,4," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557100505,,
5,53,271,2,6,1,215.810832847991,,,1,,,,,,,,,," ",,,1,,,,4," ","01",2," "," "," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557100605,,
5,53,271,2,7,1,215.810832847991,,1,,,,,,,,,1,," ",1,,,,,,2," ","02",2," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557100705,,
5,53,271,2,8,1,215.810832847991,,1,,,,,,,,,1,," ",1,,,,,,2," ","02",2," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557100805,,
5,53,271,2,9,1,215.810832847991,,,,,,,,,,,1,," ",1,,,,,,2," ","02",3," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557100905,,
5,53,271,2,10,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557101005,,
5,53,271,2,11,1,215.810832847991,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557101105,,
5,53,271,2,12,1,215.810832847991,,1,,,,,,,,,,," ",1,,,,,,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557101205,,
5,53,271,2,13,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,5,1," ","01",2," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",557101305,,
5,53,271,2,14,1,215.810832847991,,1,,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557101405,,
5,53,271,2,15,1,18527.36,1,,1,,,,,,,,,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557101505,,
5,53,271,2,16,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,,1," ","02",2," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557101605,,
5,53,271,2,17,1,215.810832847991,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557101705,,
5,53,271,2,18,1,215.810832847991,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557101805,,
5,53,272,2,1,2,,,,1,,,,,,,,,," ",1,,,,,,2," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",557200105,5,18.5555553436279
5,53,272,2,2,2,,1,,1,,,,,,,,,," ",1,,,,,3,4," ","01",1," "," "," ","0102"," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557200205,5,18.5555553436279
5,53,272,2,3,2,,1,,1,,,,1,,,,,," ",1,,,,,2,2," ","01",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557200305,5,18.5555553436279
5,53,272,2,4,2,,,,1,,,,,,,,,," ",1,,,,,,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557200405,5,18.5555553436279
5,53,272,2,5,2,,1,,1,,,,,,,,,," ",1,,,,,3,1," ","01",2," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557200505,5,18.5555553436279
5,53,272,2,6,2,,1,,1,,,,,,,,,," ",1,,,,,2,2," ","03",3," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557200605,5,18.5555553436279
5,53,272,2,7,2,,,,1,,,,,,,,1,," ",,,1,,,4,2," ","01",1," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557200705,5,18.5555553436279
5,53,272,2,8,2,,,1,1,,,,,,,,,," ",,,1,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," ",557200805,5,18.5555553436279
5,53,272,2,9,2,,,,1,,,,1,,,,,," ",,,1,,,2,3," ","03",1," "," "," ","0102"," "," ","03"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","010203","0102"," "," "," "," "," "," "," ",557200905,5,18.5555553436279
5,53,272,2,10,2,,1,,1,,,,,,,,,," ",1,,,,,3,1," ","01",2," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557201005,5,18.5555553436279
5,53,272,2,11,2,,,,1,,,,,,,,1,," ",,,1,,,2,1," ","01",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557201105,5,18.5555553436279
5,53,272,2,12,2,,1,,1,,,,,,,,,," ",1,,,,,3,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557201205,5,18.5555553436279
5,53,272,2,13,2,,,,1,,,,1,,,,,," ",,,1,,,3,2," ","01",1," "," "," ","0102","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557201305,5,18.5555553436279
5,53,272,2,14,2,,1,,1,,,,,,,,,," ",1,,,,,1,2," ","02",3," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557201405,5,18.5555553436279
5,53,272,2,15,2,,,,1,,,,,,,,,," ",,,1,,,3,1," ","01",2," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557201505,5,18.5555553436279
5,53,272,2,16,2,,,,1,,,,,,,,,," ",,,1,,,2,1," ","01",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557201605,5,18.5555553436279
5,53,272,2,17,2,,,,1,,,,,,,,,," ",1,,,,,,3," ","01",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557201705,5,18.5555553436279
5,53,272,2,18,2,,,,1,,,,1,,,1,,," ",,,1,,,3,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557201805,5,18.5555553436279
5,53,273,2,1,2,,,,1,,,,,,,,1,," ",1,,,,,3,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300105,5,18.5555553436279
5,53,273,2,2,2,,1,,,,,,1,,,,,," ",1,,,,,2,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557300205,5,18.5555553436279
5,53,273,2,3,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300305,5,18.5555553436279
5,53,273,2,4,2,,,1,1,,,,,,,,,," ",1,,,,,,2," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300405,5,18.5555553436279
5,53,273,2,5,2,,1,,,,,,1,,,,,," ",1,,,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300505,5,18.5555553436279
5,53,273,2,6,2,,,,1,,,,,,,,1,," ",1,,,,,3,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557300605,5,18.5555553436279
5,53,273,2,7,2,,1,,1,,,,,,,,1,," ",1,,,,,2,2," ","02",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557300705,5,18.5555553436279
5,53,273,2,8,2,,,,1,,,,,,,,1,," ",1,,,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300805,5,18.5555553436279
5,53,273,2,9,2,,1,,1,,,,,,,,,," ",1,,,,,3,2," ","01",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557300905,5,18.5555553436279
5,53,273,2,10,2,,,1,1,,,,1,,,,,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557301005,5,18.5555553436279
5,53,273,2,11,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557301105,5,18.5555553436279
5,53,273,2,12,2,,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557301205,5,18.5555553436279
5,53,273,2,13,2,,1,,,,,,,,,1,,," ",1,,,,,3,1," ","03",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557301305,5,18.5555553436279
5,53,273,2,14,2,,,1,1,,,,1,,,,,," ",1,,,,,,2," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557301405,5,18.5555553436279
5,53,273,2,15,2,,,1,1,,,,,,,,1,," ",1,,,,,,2," ","01",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557301505,5,18.5555553436279
5,53,273,2,16,2,,1,,,,,,1,,,,,," ",1,,,,,4,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557301605,5,18.5555553436279
5,53,273,2,17,2,,,,1,1,,1,,,,,,," ",1,,,,,,2," ","02",3," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557301705,5,18.5555553436279
5,53,273,2,18,2,,,,1,,,,,,,,1,," ",1,,,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557301805,5,18.5555553436279
5,53,274,2,1,2,,1,,,,,,,,,,,," ",1,,,,,3,2," ","01",2," "," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557400105,5,18.5555553436279
5,53,274,2,2,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557400205,5,18.5555553436279
5,53,274,2,3,2,,,1,1,,,,,,,,,," ",1,,,,,,4," ","01",2," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557400305,5,18.5555553436279
5,53,274,2,4,2,,1,,1,1,,,,,,,,," ",1,,1,,,3,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557400405,5,18.5555553436279
5,53,274,2,5,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","02",2," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557400505,5,18.5555553436279
5,53,274,2,6,2,,1,,,,,,,,,,,," ",1,,,,,2,1," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," ",557400605,5,18.5555553436279
5,53,274,2,7,2,,1,,1,,,,,,,,,," ",1,,,,,2,2," ","01",2," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557400705,5,18.5555553436279
5,53,274,2,8,2,,,1,,,,,,,,,1,," ",1,,,,,,2," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557400805,5,18.5555553436279
5,53,274,2,9,2,,1,,1,,,,,,,,,," ",1,,,,,3,2," ","01",2," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557400905,5,18.5555553436279
5,53,274,2,10,2,,1,,1,,,,,,,,,," ",1,,1,,,1,2," ","01",2," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557401005,5,18.5555553436279
5,53,274,2,11,2,,1,,1,,,,,,,,,," ",1,,1,,,2,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557401105,5,18.5555553436279
5,53,274,2,12,2,,1,,1,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557401205,5,18.5555553436279
5,53,274,2,13,2,,1,,1,,,,,,,,,," ",1,,1,,,3,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557401305,5,18.5555553436279
5,53,274,2,14,2,,1,,1,1,,,,,,,,," ",1,,1,,,3,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557401405,5,18.5555553436279
5,53,274,2,15,2,,,,1,1,,,,,,,,," ",1,,,,,,2," ","01",2," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557401505,5,18.5555553436279
5,53,274,2,16,2,,1,,1,,,,,,,,,," ",1,,1,,,3,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557401605,5,18.5555553436279
5,53,274,2,17,2,,1,,1,1,,,,,,,,," ",1,,1,,,4,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557401705,5,18.5555553436279
5,53,274,2,18,2,,,,1,,,1,,,,,,," ",1,,,,,3,2," ","02",1,"0102","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",557401805,5,18.5555553436279
5,53,275,2,1,2,,,,,,,,,,,,1,," ",1,,,,,4,1," ","01",3," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557500105,5,18.5555553436279
5,53,275,2,2,2,,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557500205,5,18.5555553436279
5,53,275,2,3,2,,,,1,,,,,,,,,," ",,,1,,,2,1," ","01",2," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557500305,5,18.5555553436279
5,53,275,2,4,2,,,1,1,,,,,,,,1,," ",,,1,,,5,2," ","02",1," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557500405,5,18.5555553436279
5,53,275,2,5,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557500505,5,18.5555553436279
5,53,275,2,6,2,,,1,1,,,,1,,,,,," ",1,,,,,,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," "," "," "," "," ",557500605,5,18.5555553436279
5,53,275,2,7,2,,1,,,,,,,,,,,," ",1,,,,,1,1," ","01",2," "," ","01","01"," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557500705,5,18.5555553436279
5,53,275,2,8,2,,,1,1,,,,,,,,,," ",1,,,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",557500805,5,18.5555553436279
5,53,275,2,9,2,,1,,,,,,,,,,,," ",1,,,,,1,1," ","01",1,"0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557500905,5,18.5555553436279
5,53,275,2,10,2,,,1,1,,,,,,,,1,," ",,,1,,,2,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557501005,5,18.5555553436279
5,53,275,2,11,2,,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",1,"0102"," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","01020304"," "," "," "," "," "," "," ",557501105,5,18.5555553436279
5,53,275,2,12,2,,1,,,,,,,,,,,," ",1,,,,,1,1," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",557501205,5,18.5555553436279
5,53,275,2,13,2,,1,,,,,,,,,,,," ",1,,,,,2,1," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",557501305,5,18.5555553436279
5,53,275,2,14,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",557501405,5,18.5555553436279
5,53,275,2,15,2,,1,,,,,,,,,,,," ",1,,,,,3,1," ","01",1,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557501505,5,18.5555553436279
5,53,275,2,16,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557501605,5,18.5555553436279
5,53,275,2,17,2,,1,,1,,,,,,,,1,," ",1,,1,,,5,1," ","03",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557501705,5,18.5555553436279
5,53,275,2,18,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557501805,5,18.5555553436279
5,53,276,2,1,2,,1,,,,,,,,,,,," ",1,,,,,4,1," ","01",1,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",557600105,5,18.5555553436279
5,53,276,2,2,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557600205,5,18.5555553436279
5,53,276,2,3,2,,1,,,,,,,,,,,," ",1,,,,,3,1," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557600305,5,18.5555553436279
5,53,276,2,4,2,,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",557600405,5,18.5555553436279
5,53,276,2,5,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",557600505,5,18.5555553436279
5,53,276,2,6,2,,,,1,,,,,,,,,," ",,,1,,,3,1," ","01",1,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",557600605,5,18.5555553436279
5,53,276,2,7,2,,1,,,,,,,,,,,," ",1,,,,,3,1," ","01",2,"01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",557600705,5,18.5555553436279
