"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","D1","D_TIER","D_PRICE","D2","D3","D4","D5","D6","D7","D07_OTHER","E00A","E01A","E01B","E01C","E02A","E02B","E02C","E03A","E03B","E03C","E04A","E04B","E04C","E05A","E05B","E05C","E06A","E06B","E06C","E07A","E07B","E07C","E08A","E08B","E09A","E09B","E09C","E10A","E10B","E10C","E11A","E11B","E13A","E13B","E14A","E14B","E15A","E15B","E16A","E16B","E17A","E17B","E18A","E18B","E20A","E20B","E21A","E21B","E22A","E22B","E23A","E23B","E24A","E24B","E26A","E26B","E27A","E27B","E28A","E28B","E29A","E29B","E30A","E30B","E30C","E31A","E31B","E31C","E32A","E32B","E32C","E33A","E33B","E34A","E34B","E35A","E35B","E37A","E37B","E38","E38_OTHER","F01","F10","F10_OTHER","hhid","camp","ref_weight"
5,53,257,2,11,3,45.22091,,,," ",,,,,,,0,0,,,0,,,7,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,555701105,,
5,53,257,2,12,3,113.698288,111,1,15000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,555701205,,
5,53,257,2,13,3,113.698288,,,," ",,,,,,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,555701305,,
5,53,257,2,14,3,113.698288,111,1,15000,"01",1,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",6,,555701405,,
5,53,257,2,15,3,113.698288,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,555701505,,
5,53,257,2,16,3,113.698288,,,," ",,,,,,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555701605,,
5,53,257,2,17,3,45.22091,,,," ",,,,,,,1,0,,,0,,,5,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,1,1,3,0,,,0,,,0,,0,,0,,0,,3,,"01",1,,555701705,,
5,53,257,2,18,3,45.22091,,,," ",,,,,,,0,0,,,0,,,2,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,555701805,,
5,53,258,2,1,1,509.332605217391,111,1,82500,"01",1,,,,,,1,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",555,10,555800105,,
5,53,258,2,2,1,509.332605217391,111,1,15000,"01",0,0,1,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555800205,,
5,53,258,2,3,1,509.332605217391,111,1,15000,"01",1,,,,,,0,0,,,0,,,0,,,0,,,1,1,2,1,1,4,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555800305,,
5,53,258,2,4,1,509.332605217391,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,6,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",555,15,555800405,,
5,53,258,2,5,1,509.332605217391,111,1,82500,"01",0,0,0,0,555,3,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555800505,,
5,53,258,2,6,1,509.332605217391,111,2,282500,"02",0,888,,,,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,9,"02",111,,555800605,,
5,53,258,2,7,1,509.332605217391,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,7,"01",111,,555800705,,
5,53,258,2,8,1,509.332605217391,111,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555800805,,
5,53,258,2,9,1,509.332605217391,111,2,282500,"01",1,,,,,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,555800905,,
5,53,258,2,10,1,1978.826,,,," ",,,,,,,0,0,,,0,,,8,1,12,0,,,0,,,1,1,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",1,,555801005,,
5,53,258,2,11,1,509.332605217391,111,1,82500,"02",0,0,0,0,3,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,9,"02",111,,555801105,,
5,53,258,2,12,1,1978.826,,,," ",,,,,,,0,0,,,0,,,3,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,555801205,,
5,53,258,2,13,1,1978.826,,,," ",,,,,,,0,0,,,0,,,3,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,555801305,,
5,53,258,2,14,1,1978.826,,,," ",,,,,,,0,0,,,0,,,4,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555801405,,
5,53,258,2,15,1,1978.826,,,," ",,,,,,,0,1,1,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",1,,555801505,,
5,53,258,2,16,1,1978.826,,,," ",,,,,,,1,0,,,0,,,6,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"01",1,,555801605,,
5,53,258,2,17,1,1978.826,,,," ",,,,,,,0,0,,,0,,,4,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,555801705,,
5,53,258,2,18,1,1978.826,,,," ",,,,,,,0,0,,,0,,,4,1,3,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,4,,"01",1,,555801805,,
5,53,259,2,1,3,127.7213,111,1,82500,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,555900105,,
5,53,259,2,2,3,127.7213,111,1,82500,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,555900205,,
5,53,259,2,3,3,127.7213,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,555900305,,
5,53,259,2,4,3,127.7213,4,1,82500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",2,,555900405,,
5,53,259,2,5,3,127.7213,111,1,82500,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,555900505,,
5,53,259,2,6,3,127.7213,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555900605,,
5,53,259,2,7,3,127.7213,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",2,,555900705,,
5,53,259,2,8,3,127.7213,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555900805,,
5,53,259,2,9,3,127.7213,111,1,15000,"01",1,,,,,,0,0,,,0,,,0,,,0,,,1,1,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",111,,555900905,,
5,53,259,2,10,3,127.7213,111,1,82500,"01",1,,,,,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555901005,,
5,53,259,2,11,3,127.7213,111,1,45000,"02",0,0,0,0,1,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,555901105,,
5,53,259,2,12,3,127.7213,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555901205,,
5,53,259,2,13,3,127.7213,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555901305,,
5,53,259,2,14,3,127.7213,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,555901405,,
5,53,259,2,15,3,127.7213,4,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,0,6,0,,0,,0,,0,,3,,"01",2,,555901505,,
5,53,259,2,16,3,127.7213,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,1,1,15,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,555901605,,
5,53,259,2,17,3,127.7213,111,1,82500,"01",0,0,0,1,,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,555901705,,
5,53,259,2,18,3,127.7213,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,555901805,,
5,53,260,2,1,3,85.58195,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,556000105,,
5,53,260,2,2,3,85.58195,111,1,45000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,556000205,,
5,53,260,2,3,3,85.58195,111,1,82500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556000305,,
5,53,260,2,4,3,85.58195,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",2,,556000405,,
5,53,260,2,5,3,85.58195,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,9,"01",111,,556000505,,
5,53,260,2,6,3,85.58195,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556000605,,
5,53,260,2,7,3,85.58195,111,2,282500,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556000705,,
5,53,260,2,8,3,85.58195,,,," ",,,,,,,0,0,,,0,,,0,,,2,1,4,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556000805,,
5,53,260,2,9,3,85.58195,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,1,1,2,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556000905,,
5,53,260,2,10,3,85.58195,,,," ",,,,,,,0,0,,,0,,,3,1,24,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",2,,556001005,,
5,53,260,2,11,3,85.58195,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556001105,,
5,53,260,2,12,3,85.58195,111,1,15000,"02",1,,,,,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,556001205,,
5,53,260,2,13,3,85.58195,111,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556001305,,
5,53,260,2,14,3,85.58195,4,1,45000,"02",0,0,0,1,,,1,0,,,0,,,0,,,0,,,1,1,1,1,1,2,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,556001405,,
5,53,260,2,15,3,85.58195,111,1,45000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556001505,,
5,53,260,2,16,3,85.58195,111,1,45000,"01",0,0,0,0,1,,1,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,556001605,,
5,53,260,2,17,3,85.58195,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556001705,,
5,53,260,2,18,3,85.58195,111,1,82500,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556001805,,
5,53,261,2,1,3,51.7246999148936,111,1,45000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556100105,,
5,53,261,2,2,3,51.7246999148936,111,1,15000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",555,10,556100205,,
5,53,261,2,3,3,51.7246999148936,111,1,82500,"02",0,0,0,0,1,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",111,,556100305,,
5,53,261,2,4,3,51.7246999148936,111,1,15000,"01",0,1,,,,,0,0,,,0,,,0,,,0,,,1,1,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,556100405,,
5,53,261,2,5,3,51.7246999148936,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556100505,,
5,53,261,2,7,3,51.7246999148936,4,1,15000,"01",0,0,0,0,2,,0,0,,,0,,,3,1,5,0,,,0,,,0,,,1,1,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,556100705,,
5,53,261,2,8,3,51.7246999148936,,,," ",,,,,,,0,0,,,0,,,3,1,2,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,1,1,0,,0,,0,,0,,2,,"02",111,,556100805,,
5,53,261,2,9,3,51.7246999148936,111,2,282500,"02",0,0,1,,,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",555,15,556100905,,
5,53,261,2,10,3,51.7246999148936,,,," ",,,,,,,0,0,,,0,,,3,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,556101005,,
5,53,261,2,11,3,51.7246999148936,,,," ",,,,,,,0,0,,,0,,,3,1,5,0,,,1,1,0,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",2,,556101105,,
5,53,261,2,12,3,51.7246999148936,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556101205,,
5,53,261,2,13,3,51.7246999148936,111,2,282500,"02",0,1,,,,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,556101305,,
5,53,261,2,14,3,51.7246999148936,,,," ",,,,,,,0,0,,,0,,,3,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",2,,556101405,,
5,53,261,2,15,3,51.7246999148936,111,1,15000,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",555,15,556101505,,
5,53,261,2,16,3,51.7246999148936,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",2,,556101605,,
5,53,261,2,17,3,230.2141,,,," ",,,,,,,0,0,,,2,1,12,8,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,1,1,3,0,,,0,,0,,0,,0,,2,,"01",1,,556101705,,
5,53,261,2,18,3,230.2141,,,," ",,,,,,,1,0,,,0,,,5,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",1,,556101805,,
5,53,262,2,1,3,77.54134,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,9,"02",2,,556200105,,
5,53,262,2,2,3,77.54134,111,1,82500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",555,10,556200205,,
5,53,262,2,3,3,77.54134,111,1,45000,"01",0,0,1,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,556200305,,
