"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","A01","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A13_OTHER","A14","A15","A15_OTHER","A16","A17","A18","A19","A19_OTHER","A20","A22","A22B","A22B_OTHER","hhid","camp","ref_weight"
4,42,206,2,17,1,1913.571,4,1,3,15,1,1,2,1,7,1,2,," ",,," ",1,,,,,6,,,,440601704,,
4,42,206,2,17,1,1913.571,3,1,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,440601704,,
4,42,206,2,17,1,1913.571,6,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,440601704,,
4,42,206,2,17,1,1913.571,5,1,3,14,1,1,2,1,7,1,2,," ",,," ",1,,,,,6,,,,440601704,,
4,42,206,2,18,1,811.818,1,1,1,31,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440601804,,
4,42,206,2,18,1,811.818,2,2,2,33,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440601804,,
4,42,206,2,18,1,811.818,3,2,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,440601804,,
4,42,206,2,18,1,811.818,4,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440601804,,
4,42,207,2,1,1,219.268658385093,1,1,1,38,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,440700104,,
4,42,207,2,1,1,219.268658385093,4,1,3,7,1,1,2,0,,,,," ",,," ",,,,,,6,,,,440700104,,
4,42,207,2,1,1,219.268658385093,2,2,2,40,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,440700104,,
4,42,207,2,1,1,219.268658385093,5,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,440700104,,
4,42,207,2,1,1,219.268658385093,3,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,,,,440700104,,
4,42,207,2,2,1,219.268658385093,1,1,1,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,1,8,23,440700204,,
4,42,207,2,2,1,219.268658385093,3,2,3,19,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,440700204,,
4,42,207,2,2,1,219.268658385093,2,2,2,40,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440700204,,
4,42,207,2,3,1,219.268658385093,1,2,1,90,1,0,,1,8,1,1,," ",,," ",1,,,,,2,2,,,440700304,,
4,42,207,2,3,1,219.268658385093,2,2,4,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,440700304,,
4,42,207,2,4,1,219.268658385093,1,2,1,70,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,440700404,,
4,42,207,2,5,1,219.268658385093,1,1,1,36,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,2,,440700504,,
4,42,207,2,5,1,219.268658385093,5,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440700504,,
4,42,207,2,5,1,219.268658385093,4,1,3,11,1,0,,0,,,,," ",,," ",,,,,,6,,,,440700504,,
4,42,207,2,5,1,219.268658385093,2,2,2,36,1,0,,1,2,1,1,," ",,," ",1,,,,,1,,,,440700504,,
4,42,207,2,5,1,219.268658385093,3,1,3,13,1,0,,1,7,1,1,," ",,," ",1,,,,,3,,,,440700504,,
4,42,207,2,6,1,219.268658385093,3,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,440700604,,
4,42,207,2,6,1,219.268658385093,2,2,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440700604,,
4,42,207,2,6,1,219.268658385093,1,2,1,38,1,0,,1,6,1,1,," ",,," ",1,,,,,1,2,,,440700604,,
4,42,207,2,7,1,219.268658385093,1,1,1,67,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,2,,,440700704,,
4,42,207,2,8,1,219.268658385093,2,2,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,440700804,,
4,42,207,2,8,1,219.268658385093,1,2,1,60,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,440700804,,
4,42,207,2,8,1,219.268658385093,3,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,440700804,,
4,42,207,2,9,1,219.268658385093,1,1,1,35,1,0,,1,1,1,1,," ",,," ",1,,,,,4,1,2,,440700904,,
4,42,207,2,9,1,219.268658385093,5,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440700904,,
4,42,207,2,9,1,219.268658385093,3,1,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,440700904,,
4,42,207,2,9,1,219.268658385093,2,2,2,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440700904,,
4,42,207,2,9,1,219.268658385093,4,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,440700904,,
4,42,207,2,10,1,2715.558,1,1,1,63,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440701004,,
4,42,207,2,10,1,2715.558,2,2,2,63,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440701004,,
4,42,207,2,11,1,2715.558,2,2,2,75,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440701104,,
4,42,207,2,11,1,2715.558,1,1,1,75,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,440701104,,
4,42,207,2,11,1,2715.558,3,2,4,8,1,0,,0,,,,," ",,," ",,,,,,6,,,,440701104,,
4,42,207,2,12,1,2715.558,2,2,2,79,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440701204,,
4,42,207,2,12,1,2715.558,1,1,1,83,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,440701204,,
4,42,207,2,13,1,2715.558,1,1,1,39,1,1,1,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440701304,,
4,42,207,2,13,1,2715.558,2,2,2,36,1,1,1,1,1,1,1,," ",,," ",1,,,,,1,,,,440701304,,
4,42,207,2,13,1,2715.558,5,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,440701304,,
4,42,207,2,13,1,2715.558,3,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440701304,,
4,42,207,2,13,1,2715.558,4,1,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440701304,,
4,42,207,2,14,1,2715.558,1,1,1,36,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440701404,,
4,42,207,2,14,1,2715.558,7,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,440701404,,
4,42,207,2,14,1,2715.558,2,2,2,35,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440701404,,
4,42,207,2,14,1,2715.558,6,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440701404,,
4,42,207,2,14,1,2715.558,4,2,3,12,1,0,,1,7,1,1,," ",,," ",1,,,,,2,,,,440701404,,
4,42,207,2,14,1,2715.558,5,2,3,8,1,0,,0,,,,," ",,," ",,,,,,6,,,,440701404,,
4,42,207,2,14,1,2715.558,3,1,3,13,1,0,,1,7,1,1,," ",,," ",1,,,,,6,,,,440701404,,
4,42,207,2,15,1,2715.558,1,1,1,69,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,440701504,,
4,42,207,2,15,1,2715.558,3,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,440701504,,
4,42,207,2,15,1,2715.558,2,2,2,54,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,440701504,,
4,42,207,2,16,1,2715.558,1,1,1,28,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,440701604,,
4,42,207,2,16,1,2715.558,3,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,440701604,,
4,42,207,2,16,1,2715.558,4,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,440701604,,
4,42,207,2,16,1,2715.558,2,2,2,28,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440701604,,
4,42,207,2,17,1,2715.558,1,1,1,35,1,1,1,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440701704,,
4,42,207,2,17,1,2715.558,5,1,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440701704,,
4,42,207,2,17,1,2715.558,2,2,2,38,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440701704,,
4,42,207,2,17,1,2715.558,4,1,3,15,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,440701704,,
4,42,207,2,17,1,2715.558,3,1,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,440701704,,
4,42,207,2,17,1,2715.558,6,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440701704,,
4,42,207,2,18,1,2715.558,1,1,1,23,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,1,1,,440701804,,
4,42,208,1,1,1,17.4388363636364,1,1,1,62,1,1,2,1,1,1,1,," ",,," ",1,,,,,5,1,8,15,440800104,,
4,42,208,1,1,1,17.4388363636364,4,1,3,20,1,1,3,1,7,1,1,," ",,," ",1,,,,,4,,,,440800104,,
4,42,208,1,1,1,17.4388363636364,2,2,2,47,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440800104,,
4,42,208,1,1,1,17.4388363636364,5,2,3,9,1,1,2,0,,,,," ",,," ",,,,,,6,,,,440800104,,
4,42,208,1,1,1,17.4388363636364,3,2,3,24,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,440800104,,
4,42,208,1,2,1,275.7516,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,1,8,15,440800204,,
4,42,208,1,2,1,275.7516,4,1,3,12,1,1,2,1,7,1,2,," ",,," ",1,,,,,6,,,,440800204,,
4,42,208,1,2,1,275.7516,2,2,2,39,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440800204,,
4,42,208,1,2,1,275.7516,3,2,3,12,1,1,2,1,7,1,2,," ",,," ",1,,,,,6,,,,440800204,,
4,42,208,1,2,1,275.7516,5,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,440800204,,
4,42,208,1,3,1,275.7516,2,2,2,25,1,1,4,1,1,1,1,," ",,," ",2,2022,"Nyarugenge",3,,1,,,,440800304,,
4,42,208,1,3,1,275.7516,1,1,1,30,1,1,5,1,1,1,1,," ",,," ",1,,,,,3,1,8,22,440800304,,
4,42,208,1,3,1,275.7516,3,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,440800304,,
4,42,208,1,4,1,17.4388363636364,3,2,3,16,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,440800404,,
4,42,208,1,4,1,17.4388363636364,1,2,1,56,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,440800404,,
4,42,208,1,4,1,17.4388363636364,2,1,3,18,1,1,1,1,7,1,1,," ",,," ",1,,,,,3,,,,440800404,,
4,42,208,1,5,1,275.7516,2,1,4,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,440800504,,
4,42,208,1,5,1,275.7516,1,2,1,68,1,1,1,1,8,1,1,," ",,," ",1,,,,,1,2,,,440800504,,
4,42,208,1,5,1,275.7516,4,2,12,1,0,,,,,,,," ",,," ",,,,,,,,,,440800504,,
4,42,208,1,5,1,275.7516,3,2,4,28,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,440800504,,
4,42,208,1,6,1,275.7516,1,1,1,40,1,1,2,1,1,1,1,," ",,," ",1,,,,,5,1,4,,440800604,,
4,42,208,1,6,1,275.7516,2,2,2,37,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,440800604,,
4,42,208,1,6,1,275.7516,4,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440800604,,
4,42,208,1,6,1,275.7516,3,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440800604,,
4,42,208,1,7,1,17.4388363636364,1,1,1,49,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,440800704,,
4,42,208,1,7,1,17.4388363636364,2,2,2,44,1,1,1,1,1,1,1,," ",,," ",1,,,,,1,,,,440800704,,
4,42,208,1,7,1,17.4388363636364,3,2,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,440800704,,
4,42,208,1,7,1,17.4388363636364,5,1,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,440800704,,
4,42,208,1,7,1,17.4388363636364,4,2,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,440800704,,
4,42,208,1,9,1,275.7516,1,1,1,30,1,1,2,1,1,1,1,," ",,," ",2,2020,"Kamonyi",1,,4,1,4,,440800904,,
4,42,208,1,9,1,275.7516,3,1,3,1,0,,,,,,,," ",,," ",,,,,,,,,,440800904,,
4,42,208,1,9,1,275.7516,2,2,2,25,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,440800904,,
4,42,208,1,11,1,17.4388363636364,1,1,1,34,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440801104,,
4,42,208,1,11,1,17.4388363636364,2,2,2,29,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440801104,,
4,42,208,1,11,1,17.4388363636364,3,1,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,440801104,,
4,42,208,1,12,1,17.4388363636364,1,2,1,32,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,1,2,,440801204,,
4,42,208,1,12,1,17.4388363636364,2,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440801204,,
4,42,208,1,13,1,17.4388363636364,4,1,3,32,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,440801304,,
4,42,208,1,13,1,17.4388363636364,1,1,1,63,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,440801304,,
4,42,208,1,13,1,17.4388363636364,2,2,2,58,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440801304,,
4,42,208,1,13,1,17.4388363636364,3,1,3,37,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,440801304,,
4,42,208,1,14,1,17.4388363636364,1,2,1,45,1,1,2,1,8,1,1,," ",,," ",1,,,,,2,1,2,,440801404,,
4,42,208,1,14,1,17.4388363636364,5,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440801404,,
4,42,208,1,14,1,17.4388363636364,3,2,3,21,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,440801404,,
4,42,208,1,14,1,17.4388363636364,4,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,440801404,,
4,42,208,1,14,1,17.4388363636364,2,2,3,25,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,440801404,,
4,42,208,1,17,1,17.4388363636364,1,2,1,34,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,1,2,,440801704,,
4,42,208,1,17,1,17.4388363636364,2,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,440801704,,
4,42,208,1,17,1,17.4388363636364,3,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,440801704,,
4,42,208,1,18,1,17.4388363636364,1,1,1,34,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,2,,440801804,,
4,42,208,1,18,1,17.4388363636364,3,1,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440801804,,
4,42,208,1,18,1,17.4388363636364,2,2,2,34,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,440801804,,
4,42,208,1,18,1,17.4388363636364,4,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,440801804,,
4,42,208,1,19,1,17.4388363636364,1,1,1,65,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,2,,440801904,,
4,42,208,1,19,1,17.4388363636364,2,2,2,63,1,0,,1,2,1,1,," ",,," ",1,,,,,1,,,,440801904,,
4,42,208,1,20,1,275.7516,1,1,1,36,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,2,,440802004,,
4,42,208,1,20,1,275.7516,2,2,2,34,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,440802004,,
4,42,208,1,20,1,275.7516,3,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,440802004,,
4,42,208,1,20,1,275.7516,4,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,440802004,,
4,42,208,1,21,1,275.7516,1,2,1,62,1,0,,1,8,1,1,," ",,," ",1,,,,,2,1,2,,440802104,,
4,42,208,1,21,1,275.7516,2,2,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,440802104,,
4,42,208,1,22,1,17.4388363636364,1,2,1,79,1,0,,1,1,1,1,," ",,," ",1,,,,,1,2,,,440802204,,
4,42,208,1,22,1,17.4388363636364,2,1,3,44,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,440802204,,
4,43,209,1,1,1,72.8319091078067,1,2,1,47,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,1,2,,450900104,,
4,43,209,1,1,1,72.8319091078067,2,2,12,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900104,,
4,43,209,1,2,1,72.8319091078067,1,1,1,66,1,1,2,1,1,1,1,," ",,," ",1,,,,,4,1,5,,450900204,,
4,43,209,1,2,1,72.8319091078067,2,2,2,66,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,450900204,,
4,43,209,1,3,1,72.8319091078067,1,1,1,46,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,2,,450900304,,
4,43,209,1,3,1,72.8319091078067,3,1,3,19,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900304,,
4,43,209,1,3,1,72.8319091078067,5,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900304,,
4,43,209,1,3,1,72.8319091078067,4,1,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450900304,,
4,43,209,1,3,1,72.8319091078067,6,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450900304,,
4,43,209,1,3,1,72.8319091078067,2,2,2,47,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,450900304,,
4,43,209,1,4,1,72.8319091078067,1,2,1,52,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,5,,450900404,,
4,43,209,1,4,1,72.8319091078067,2,1,12,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900404,,
4,43,209,1,5,1,403.9543,4,1,3,7,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450900504,,
4,43,209,1,5,1,403.9543,1,1,1,32,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,450900504,,
4,43,209,1,5,1,403.9543,2,2,2,30,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,450900504,,
4,43,209,1,5,1,403.9543,3,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450900504,,
4,43,209,1,5,1,403.9543,5,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,450900504,,
4,43,209,1,6,1,72.8319091078067,1,1,1,41,1,1,5,1,2,1,1,," ",,," ",1,,,,,6,1,1,,450900604,,
4,43,209,1,6,1,72.8319091078067,3,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,450900604,,
4,43,209,1,6,1,72.8319091078067,2,2,2,36,1,1,5,1,2,1,1,," ",,," ",1,,,,,1,,,,450900604,,
4,43,209,1,6,1,72.8319091078067,4,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,450900604,,
4,43,209,1,7,1,72.8319091078067,1,1,1,45,1,0,,1,2,1,1,," ",,," ",1,,,,,6,1,2,,450900704,,
4,43,209,1,7,1,72.8319091078067,4,2,3,1,0,,,,,,,," ",,," ",,,,,,,,,,450900704,,
4,43,209,1,7,1,72.8319091078067,2,2,2,33,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,450900704,,
4,43,209,1,7,1,72.8319091078067,3,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,450900704,,
4,43,209,1,8,1,403.9543,1,1,1,49,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,3,,450900804,,
4,43,209,1,8,1,403.9543,2,2,2,47,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,450900804,,
4,43,209,1,8,1,403.9543,4,2,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,5,,,,450900804,,
4,43,209,1,8,1,403.9543,6,1,3,14,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450900804,,
4,43,209,1,8,1,403.9543,3,2,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450900804,,
4,43,209,1,8,1,403.9543,5,1,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450900804,,
4,43,209,1,9,1,72.8319091078067,3,1,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450900904,,
4,43,209,1,9,1,72.8319091078067,5,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900904,,
4,43,209,1,9,1,72.8319091078067,2,2,2,57,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,450900904,,
4,43,209,1,9,1,72.8319091078067,4,1,3,19,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450900904,,
4,43,209,1,9,1,72.8319091078067,1,1,1,57,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,450900904,,
4,43,209,1,9,1,72.8319091078067,6,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,450900904,,
4,43,209,1,11,1,403.9543,1,2,1,45,1,1,4,1,8,1,1,," ",,," ",1,,,,,1,1,8,11,450901104,,
4,43,209,1,11,1,403.9543,7,2,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450901104,,
4,43,209,1,11,1,403.9543,8,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450901104,,
4,43,209,1,11,1,403.9543,5,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450901104,,
4,43,209,1,11,1,403.9543,6,1,3,14,1,1,4,1,7,1,1,," ",,," ",1,,,,,5,,,,450901104,,
4,43,209,1,11,1,403.9543,2,1,3,24,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450901104,,
4,43,209,1,11,1,403.9543,4,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,450901104,,
4,43,209,1,11,1,403.9543,3,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,450901104,,
4,43,209,1,12,1,403.9543,1,1,1,31,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,2,,450901204,,
4,43,209,1,12,1,403.9543,2,2,2,30,1,1,4,1,2,1,1,," ",,," ",1,,,,,1,,,,450901204,,
4,43,209,1,12,1,403.9543,4,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,450901204,,
4,43,209,1,12,1,403.9543,3,1,3,6,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450901204,,
4,43,209,1,13,1,403.9543,6,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450901304,,
4,43,209,1,13,1,403.9543,5,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,450901304,,
4,43,209,1,13,1,403.9543,4,2,3,23,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,450901304,,
4,43,209,1,13,1,403.9543,3,2,3,26,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,450901304,,
4,43,209,1,13,1,403.9543,1,1,1,65,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,450901304,,
4,43,209,1,13,1,403.9543,2,2,2,61,1,0,,1,1,1,1,," ",,," ",1,,,,,2,,,,450901304,,
4,43,209,1,14,1,72.8319091078067,1,1,1,50,1,0,,1,6,1,1,," ",,," ",1,,,,,1,1,2,,450901404,,
4,43,209,1,14,1,72.8319091078067,2,1,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,450901404,,
4,43,209,1,14,1,72.8319091078067,3,1,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,450901404,,
4,43,209,1,15,1,72.8319091078067,2,2,2,29,1,0,,1,2,1,1,," ",,," ",1,,,,,1,,,,450901504,,
4,43,209,1,15,1,72.8319091078067,3,2,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,450901504,,
4,43,209,1,15,1,72.8319091078067,4,2,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,450901504,,
4,43,209,1,15,1,72.8319091078067,1,1,1,30,1,0,,1,2,1,1,," ",,," ",1,,,,,6,2,,,450901504,,
4,43,209,1,16,1,403.9543,3,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,450901604,,
4,43,209,1,16,1,403.9543,5,1,3,13,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450901604,,
4,43,209,1,16,1,403.9543,2,1,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,450901604,,
4,43,209,1,16,1,403.9543,4,2,3,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,450901604,,
4,43,209,1,16,1,403.9543,1,2,1,45,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,2,,,450901604,,
4,43,209,1,18,1,403.9543,1,1,1,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,4,1,5,,450901804,,
4,43,209,1,18,1,403.9543,3,1,3,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,5,,,,450901804,,
4,43,209,1,18,1,403.9543,2,2,2,43,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,450901804,,
4,43,209,1,19,1,403.9543,1,1,1,26,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,1,,450901904,,
4,43,209,1,19,1,403.9543,3,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,450901904,,
4,43,209,1,19,1,403.9543,2,2,2,28,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,450901904,,
4,43,209,1,19,1,403.9543,4,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,450901904,,
4,43,209,1,21,1,403.9543,3,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450902104,,
4,43,209,1,21,1,403.9543,1,2,1,63,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,450902104,,
4,43,209,1,21,1,403.9543,2,1,4,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,450902104,,
4,43,209,1,21,1,403.9543,4,2,4,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,450902104,,
4,43,210,2,1,1,568.426227001195,1,1,1,72,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,451000104,,
4,43,210,2,1,1,568.426227001195,2,2,2,62,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,451000104,,
4,43,210,2,1,1,568.426227001195,4,1,3,19,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,451000104,,
4,43,210,2,1,1,568.426227001195,3,1,3,25,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,451000104,,
4,43,210,2,1,1,568.426227001195,5,1,3,16,1,0,,1,7,1,1,," ",,," ",1,,,,,6,,,,451000104,,
4,43,210,2,2,1,568.426227001195,1,1,1,32,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,451000204,,
4,43,210,2,2,1,568.426227001195,5,2,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,451000204,,
4,43,210,2,2,1,568.426227001195,2,2,2,31,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,451000204,,
4,43,210,2,2,1,568.426227001195,4,1,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,451000204,,
