"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","B01","B02","B02_OTHER","B03","B04","B05","B05_OTHER","B06_1","B06_2","B06_3","B06_4","B06_5","B06_OTHER","B07_1","B07_2","B07_3","B07_4","B07_OTHER","B08_01","B08_02","B08_03","B08_04","B08_05","B08_06","B08_07","B08_08","B08_09","B08_10","B08_11","B08_12","B08_13","B08_14","B08_15","B08_OTHER","B09","B10","B11_01","B11_02","B11_03","B11_04","B11_05","B11_06","B11_07","B11_08","B11_09","B11_10","B11_11","B11_12","B11_13","B11_OTHER","B12","B13","B14","hhid","camp","ref_weight"
1,11,9,1,2,1,450.0009,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,2,1,110900201,,
1,11,9,1,4,1,450.0009,"01",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,3,2,110900401,,
1,11,9,1,5,1,450.0009,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,2,2,110900501,,
1,11,9,1,6,1,450.0009,"01",1,,,,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,3,1,110900601,,
1,11,9,1,7,1,450.0009,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,,555,8,1,1,1,1,,,1,,,,,,,,,,,2,2,110900701,,
1,11,9,1,8,1,450.0009,"02",1,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,2,110900801,,
1,11,9,1,9,1,450.0009,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,3,2,110900901,,
1,11,9,1,10,1,450.0009,"02",1,,,,5,,1,1,,,,,,,111,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,110901001,,
1,11,9,1,11,1,450.0009,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1,,,,,,,,,,,2,2,110901101,,
1,11,9,1,12,1,450.0009,"02",1,,,,1,,,1,,,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,,,,,,1,2,110901201,,
1,11,9,1,13,1,450.0009,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,1,110901301,,
1,11,9,1,14,1,450.0009,"02",1,,,,5,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3,1,110901401,,
1,11,9,1,15,1,450.0009,"01",1,,,,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,1,1,110901501,,
1,11,9,1,16,1,450.0009,"01",1,,,,5,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,1,,,,,,,,,,,3,1,110901601,,
1,11,9,1,17,1,450.0009,"01",1,,,,5,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,2,1,110901701,,
1,11,9,1,18,1,450.0009,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,,,,,,1,4,110901801,,
1,11,9,1,19,1,29.1105703504043,"02",5,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,1,1,110901901,,
1,11,9,1,20,1,29.1105703504043,"02",11,,,,5,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,110902001,,
1,11,10,1,2,1,581.4858,"02",1,,,,5,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,2,111000201,,
1,11,10,1,3,1,581.4858,"01",1,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,1,,,,,,,,2,1,111000301,,
1,11,10,1,4,1,581.4858,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,1,,,,,,,,,,3,2,111000401,,
1,11,10,1,5,1,45.3452229357798,"01",7,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,2,1,111000501,,
1,11,10,1,6,1,581.4858,"01",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,1,,,,,,,,3,1,111000601,,
1,11,10,1,7,1,581.4858,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,,1,,,1,1,,,,,,,,,,2,1,111000701,,
1,11,10,1,8,1,581.4858,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,2,1,111000801,,
1,11,10,1,9,1,581.4858,"02",1,,,,5,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111000901,,
1,11,10,1,10,1,581.4858,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,,,,,,888,2,111001001,,
1,11,10,1,11,1,581.4858,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,1,,,,,,,,,,3,1,111001101,,
1,11,10,1,12,1,581.4858,"01",1,,,,5,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,3,1,111001201,,
1,11,10,1,13,1,581.4858,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111001301,,
1,11,10,1,14,1,581.4858,"01",1,,,,4,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,1,1,,,,,,,,,,3,1,111001401,,
1,11,10,1,15,1,581.4858,"02",1,,,,5,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,2,111001501,,
1,11,10,1,16,1,581.4858,"01",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,,,,,,3,1,111001601,,
1,11,10,1,17,1,581.4858,"01",1,,,,5,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,4,111001701,,
1,11,10,1,18,1,581.4858,"02",1,,,,4,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,1,,,,,3,1,111001801,,
1,11,10,1,19,1,581.4858,"01",1,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,,,,,555,1,1,1,1,,,,,,,,,,,,,,,3,1,111001901,,
1,11,11,1,1,1,486.8112,"02",1,,,,4,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111100101,,
1,11,11,1,2,1,486.8112,"03",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,,,,,,3,1,111100201,,
1,11,11,1,3,1,486.8112,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111100301,,
1,11,11,1,4,1,486.8112,"02",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,1,,,,,,,,3,1,111100401,,
1,11,11,1,5,1,486.8112,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,1,,1,,,,,,,,2,1,111100501,,
1,11,11,1,6,1,486.8112,"01",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,,3,1,111100601,,
1,11,11,1,7,1,486.8112,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111100701,,
1,11,11,1,8,1,486.8112,"01",1,,,,4,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,1,111100801,,
1,11,11,1,9,1,486.8112,"01",1,,,,5,,,,1,,,,,,111,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,2,111100901,,
1,11,11,1,10,1,486.8112,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,111101001,,
1,11,11,1,11,1,486.8112,"01",1,,,,5,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,1,,1,,,,,,,,3,1,111101101,,
1,11,11,1,12,1,486.8112,"02",1,,,,5,,,,1,,,,,,111,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,1,,,,,3,1,111101201,,
1,11,11,1,13,1,486.8112,"01",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,111101301,,
1,11,11,1,14,1,486.8112,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,1,111101401,,
1,11,11,1,15,1,486.8112,"01",1,,,,1,,1,,,,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,3,1,111101501,,
1,11,11,1,16,1,486.8112,"02",1,,,,4,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,1,,,,,,,,3,1,111101601,,
1,11,11,1,17,1,486.8112,"01",1,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,1,1,111101701,,
1,11,11,1,18,1,486.8112,"01",1,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,2,4,111101801,,
1,12,12,2,1,1,699.2959,"01",1,,0,0,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,121200101,,
1,12,12,2,2,1,73.1642186123348,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,1,,,,2,3,2,121200201,,
1,12,12,2,3,1,699.2959,"01",1,,0,0,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,1,,,,2,2,1,121200301,,
1,12,12,2,4,1,73.1642186123348,"01",7,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,1,2,1,121200401,,
1,12,12,2,5,1,73.1642186123348,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,2,3,1,121200501,,
1,12,12,2,6,1,73.1642186123348,"02",11,,0,0,1,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,1,1,121200601,,
1,12,12,2,7,1,73.1642186123348,"02",9,,1,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,2,3,1,121200701,,
1,12,12,2,8,1,73.1642186123348,"01",7,,0,0,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,121200801,,
1,12,12,2,9,1,73.1642186123348,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,2,2,2,121200901,,
1,12,12,2,10,1,699.2959,"01",1,,0,0,5,,,,1,,,,,,111,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,1,,,,1,3,1,121201001,,
1,12,12,2,11,1,699.2959,"01",1,,0,0,1,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,1,,,,2,3,1,121201101,,
1,12,12,2,12,1,699.2959,"02",1,,0,0,5,,,,1,,,,,,111,,,,,,,,,1,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,1,121201201,,
1,12,12,2,13,1,699.2959,"02",1,,1,0,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,121201301,,
1,12,12,2,14,1,73.1642186123348,"01",11,,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,121201401,,
1,12,12,2,15,1,699.2959,"02",1,,1,0,5,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,2,1,1,121201501,,
1,12,12,2,16,1,699.2959,"02",1,,1,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,1,,,,2,2,2,121201601,,
1,12,12,2,17,1,699.2959,"01",1,,0,0,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,1,,,,2,3,1,121201701,,
1,12,12,2,18,1,699.2959,"01",1,,1,0,5,,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,2,1,121201801,,
1,12,13,2,1,1,736.1804,"01",1,,0,0,5,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,1,,,,2,3,1,121300101,,
1,12,13,2,2,1,736.1804,"01",1,,1,0,5,,1,,,,,,,,111,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,1,,,,2,3,1,121300201,,
1,12,13,2,3,1,736.1804,"01",1,,1,1,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,121300301,,
1,12,13,2,4,1,736.1804,"01",1,,1,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1,,,,,,1,,,,2,2,1,121300401,,
1,12,13,2,5,1,736.1804,"01",1,,1,0,5,,,1,1,,,,1,,,,,,1,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,2,2,2,121300501,,
1,12,13,2,6,1,13.4902167539267,"01",7,,0,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,2,2,2,121300601,,
1,12,13,2,7,1,13.4902167539267,"01",8,,1,0,1,,1,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,1,1,,,2,2,2,121300701,,
1,12,13,2,8,1,736.1804,"02",1,,1,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,2,2,1,121300801,,
1,12,13,2,9,1,13.4902167539267,"01",11,,2,0,1,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,2,121300901,,
1,12,13,2,10,1,736.1804,"02",1,,1,1,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,2,2,121301001,,
1,12,13,2,11,1,736.1804,"02",1,,0,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,2,121301101,,
1,12,13,2,12,1,736.1804,"03",1,,1,0,5,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,1,,,,2,3,1,121301201,,
1,12,13,2,13,1,13.4902167539267,"02",11,,1,0,5,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,1,,,,2,3,2,121301301,,
1,12,13,2,14,1,736.1804,"01",1,,1,0,4,,1,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,1,1,1,1,,,,1,,1,,,1,,,,2,3,1,121301401,,
1,12,13,2,15,1,736.1804,"01",1,,1,1,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,1,1,,,,,,,,,1,3,2,121301501,,
1,12,13,2,16,1,736.1804,"01",1,,1,0,5,,1,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,2,121301601,,
1,12,13,2,17,1,736.1804,"01",1,,1,0,5,,,,1,,,,,,111,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,121301701,,
1,12,13,2,18,1,736.1804,"01",1,,1,0,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,3,2,121301801,,
1,12,14,1,1,1,219.6804,"02",1,,,,4,,1,1,,,,,1,,,,,1,1,,,,,,,,,1,,,,,,1,1,1,1,,,1,1,,,,,,,,,,3,1,121400101,,
1,12,14,1,2,1,219.6804,"01",1,,,,5,,,,1,,,,1,,,,,,,1,,,,,,,1,1,1,,,,,1,1,1,1,,,1,1,1,,,,,,,,,1,2,121400201,,
1,12,14,1,3,1,219.6804,"03",1,,,,5,,1,,1,,,,1,,,,,1,,1,,,,,,,,1,1,,,,,1,1,1,1,,,1,1,1,,,,,,,,,2,1,121400301,,
1,12,14,1,4,1,219.6804,"02",1,,,,5,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,2,121400401,,
1,12,14,1,5,1,219.6804,"02",1,,,,4,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,3,1,121400501,,
1,12,14,1,6,1,219.6804,"01",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,1,1,1,1,,,1,1,1,,,,,,,,,3,1,121400601,,
1,12,14,1,7,1,219.6804,"03",1,,,,5,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,1,121400701,,
1,12,14,1,8,1,219.6804,"01",1,,,,4,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,1,,,,,3,1,121400801,,
1,12,14,1,9,1,219.6804,"02",1,,,,1,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,1,,,,1,,,,,,,,,,,2,1,121400901,,
1,12,14,1,10,1,219.6804,"02",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,1,,,,3,2,121401001,,
1,12,14,1,11,1,219.6804,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,121401101,,
1,12,14,1,12,1,219.6804,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,121401201,,
1,12,14,1,13,1,221.307662222222,"01",11,,,,5,,,,,111,,,,1,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,2,2,121401301,,
1,12,14,1,14,1,219.6804,"01",1,,,,5,,,,1,,,,1,,,,,,,1,,,,,,,,1,1,,,,,1,1,1,1,,,1,1,1,,,,,,,,,3,2,121401401,,
1,12,14,1,15,1,219.6804,"01",1,,,,5,,1,,1,,,,,,111,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,1,1,,,,,,,,,,3,2,121401501,,
1,12,14,1,16,1,219.6804,"01",1,,,,5,,,,1,,,,1,,,,,,1,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,2,121401601,,
1,12,14,1,17,1,219.6804,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,2,121401701,,
1,12,14,1,18,1,219.6804,"01",1,,,,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,2,121401801,,
1,12,15,1,1,1,20.4148122137405,"01",11,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,2,121500101,,
1,12,15,1,2,1,20.4148122137405,"01",7,,,,1,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,2,121500201,,
1,12,15,1,3,1,668.5851,"03",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,1,,,,,,,,2,1,121500301,,
1,12,15,1,4,1,668.5851,"01",1,,,,5,,1,,1,,,,,1,,,,1,,1,,,,,,,1,1,1,,,,,1,1,1,1,,,1,,1,,,,,,,,,2,1,121500401,,
1,12,15,1,5,1,668.5851,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,2,1,121500501,,
1,12,15,1,6,1,668.5851,"03",1,,,,1,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,,1,,,,,,,,,,3,2,121500601,,
1,12,15,1,8,1,668.5851,"01",1,,,,5,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,2,121500801,,
1,12,15,1,9,1,668.5851,"01",1,,,,5,,1,,,,,,1,,,,,1,,,1,,,,,,,1,1,,,,,1,1,1,1,,,1,,,,,,,,,,,3,2,121500901,,
1,12,15,1,10,1,668.5851,"02",1,,,,1,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121501001,,
1,12,15,1,11,1,668.5851,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,1,,,,,,1,,,,,3,2,121501101,,
1,12,15,1,12,1,668.5851,"01",1,,,,5,,1,,,,,,,1,,,,1,,,1,,1,,,,,,1,,,,,1,1,1,1,,,1,1,1,,,,,,,,,2,1,121501201,,
1,12,15,1,13,1,668.5851,"02",1,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,1,,1,,,,1,1,1,1,,,1,,,,,,1,,,,,888,2,121501301,,
1,12,15,1,14,1,668.5851,"02",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121501401,,
1,12,15,1,15,1,668.5851,"02",1,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,121501501,,
1,12,15,1,16,1,668.5851,"02",1,,,,5,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121501601,,
1,12,15,1,17,1,668.5851,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121501701,,
1,12,15,1,18,1,668.5851,"02",1,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,1,1,,,,,1,1,1,1,,,1,,1,,,,,,,,,2,1,121501801,,
1,12,15,1,19,1,668.5851,"02",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,1,1,,,,1,1,,,,,3,1,121501901,,
1,12,16,1,1,1,22.51949375,"02",11,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,3,2,121600101,,
1,12,16,1,2,1,22.51949375,"02",11,,,,1,,1,,,,,,,,111,,,,,,,,,,1,,,1,1,,,,,1,1,1,1,,,,,1,,,,,,,,,2,1,121600201,,
1,12,16,1,3,1,22.51949375,"01",11,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,1,,1,,,,1,1,1,1,,,,,,,,1,1,,,,,2,1,121600301,,
1,12,16,1,4,1,22.51949375,"02",11,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,3,2,121600401,,
1,12,16,1,5,1,443.4608,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,,,1,1,121600501,,
1,12,16,1,6,1,443.4608,"01",1,,,,5,,,,1,,,,1,,,,,,,1,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,121600601,,
1,12,16,1,7,1,443.4608,"01",1,,,,5,,,,1,,,,,,111,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,1,,1,1,1,,,,3,4,121600701,,
1,12,16,1,8,1,443.4608,"02",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,1,,,,,,1,,,,,2,1,121600801,,
1,12,16,1,9,1,443.4608,"01",1,,,,5,,,,1,,,,1,,,,,,,1,,,,,,,,1,1,,,,,1,1,1,1,,,1,,1,,,,,,,,,3,1,121600901,,
1,12,16,1,10,1,443.4608,"01",1,,,,5,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,,,3,1,121601001,,
1,12,16,1,11,1,443.4608,"02",1,,,,5,,,,,111,,,1,1,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,2,2,121601101,,
1,12,16,1,12,1,22.51949375,"02",11,,,,1,,,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,2,121601201,,
1,12,16,1,13,1,443.4608,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,1,,,,,,,,3,2,121601301,,
1,12,16,1,14,1,443.4608,"02",1,,,,5,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,121601401,,
1,12,16,1,15,1,443.4608,"01",1,,,,5,,,,1,,,,,,111,,,,,1,,,,,,,,1,,,,,,1,1,1,1,,,1,1,,,,,1,,,,,3,1,121601501,,
1,12,16,1,16,1,443.4608,"02",1,,,,5,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121601601,,
1,12,16,1,17,1,443.4608,"02",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,1,1,,,,,1,1,1,,,,1,,,,,,1,,,,,3,2,121601701,,
1,12,16,1,18,1,443.4608,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,121601801,,
1,12,17,1,1,1,7.15809113268609,"01",7,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,1,4,121700101,,
1,12,17,1,2,1,85.07116,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,2,4,121700201,,
1,12,17,1,3,1,7.15809113268609,"01",7,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,121700301,,
1,12,17,1,4,1,7.15809113268609,"01",7,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,1,1,121700401,,
1,12,17,1,5,1,7.15809113268609,"02",7,,,,5,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,1,2,121700501,,
